id,text,keyword,location,y_true,baseline_y_pred,probe_y_pred,baseline_score,probe_score,transition,baseline_correct,probe_correct,outcome
6141,0-day bug in fully patched OS X comes under active exploit to hijack Macs http://t.co/sbGiRvQvzb,hijack,"Kansas City, MO",0,1,0,0.5090894211237764,0.4800405803924073,1->0,False,True,fixed_error
6329,Sydney hostage crisis has now been recovered from the AirAsia wreckage.,hostage,,1,1,0,0.6243387034292892,0.4703225034104592,1->0,True,False,new_error
6343,Holmgren describing 96 World Cup: we were Lou's hostages.,hostages,NYC metro,0,1,0,0.5103008060550379,0.4481414103600861,1->0,False,True,fixed_error
6374,Nigerian Military Rescue 178 Hostages From Boko Haram - Florida Sentinel Bulletin: Florid... http://t.co/KcTiGYMahl #security #terrorism,hostages,,1,1,0,0.6372347298754246,0.497975516180983,1->0,True,False,new_error
6438,UPDATE:M.E. confirms 2 women pulled from burning house died last Friday. 91 yr old Edna Jefferson&amp;Doris Sherfield72. http://t.co/L6nSLzl7mI,injured,"DFW, Texas",1,1,0,0.6873111012804513,0.491764611415939,1->0,True,False,new_error
6501,Peel police say male cyclist struck near Southdown Road and Royal Windsor Drive in Mississauga. Serious but non life-threatening injuries.,injuries,Toronto,1,1,0,0.5852419107547289,0.4480654594429825,1->0,True,False,new_error
6506,West Nyack Pineview Road railroad crossing off Western Highway. Units on scene of a CSX Train vs. truck no injuries.,injuries,"Rockland County, NY",1,1,0,0.6803347835197002,0.4823477217326577,1->0,True,False,new_error
6571,incident with injury:I-495  inner loop Exit 31 - MD 97/Georgia Ave Silver Spring,injury,,1,1,0,0.5675728706616262,0.4437824596885809,1->0,True,False,new_error
6576,Quirk Injury Law's News is out! http://t.co/HxVIhDuShP Stories via @dantmatrafajlo,injury,California,0,1,0,0.5759991632813265,0.49839548639458625,1->0,False,True,fixed_error
6614,As a result of heavy rains in #Bangladeshaffected lands are inundated by flood waters-land looks like rivers at high tide #BangladeshFlood,inundated,Asia,1,1,0,0.7777727098558243,0.4942072894395264,1->0,True,False,new_error
6787,Cell Phone Shop : http://t.co/iOq051t5te #629 8-Pin Lightning Connector 2.1A Car Charger For Apple 5 5S 5C 6 6+ iÛ_ http://t.co/klxAUcNP5I,lightning,USA,1,1,0,0.5846158738811763,0.49358412972220383,1->0,True,False,new_error
6863,@D1ff3r3nt1sG00d @RiceeChrispies What if he committed a mass murder?,mass%20murder,"Leicester, England",1,1,0,0.5138614863883569,0.3872643516574039,1->0,True,False,new_error
6879,http://t.co/FhI4qBpwFH @FredOlsenCruise Please take the #FaroeIslands off your itinerary until the mass murder of dolphins &amp; whales stops.,mass%20murder,Anonymous,0,1,0,0.7163874208566792,0.47211150684471925,1->0,False,True,fixed_error
6940,Another White mass murderer. #Antioch  https://t.co/OWpd7vcFS6,mass%20murderer,,1,1,0,0.7142005680547273,0.487894388657466,1->0,True,False,new_error
6949,Baby elephant dies just days after surviving massacre of his family http://t.co/qzCUT7bVKT,massacre,Las Vegas aka Hell,1,1,0,0.5739293062209244,0.4798884936802931,1->0,True,False,new_error
6972,The Fake of Nanking Massacre-4 Eyewitnesses (English): http://t.co/TiPnDEmPuz  #Obama #Clinton #Bush #GOP #ABC #CBS #BBC #CNN #WSJ #WPO,massacre,,1,1,0,0.6322339023976086,0.499909663567812,1->0,True,False,new_error
7196,"'Up to 40% of businesses affected by a natural or man-made disaster never reopen'
http://t.co/35JyAp0ul9",natural%20disaster,"Orlando/Cocoa Beach, FL",0,1,0,0.5620931620569225,0.4845921388639674,1->0,False,True,fixed_error
7205,Coming later this year~ 'THE MAN THAT TATTOOED WOMEN.' A novel based on a real serial killer from #Arkansas &amp; a natural disaster. #NOLA,natural%20disaster,USA,1,1,0,0.5198722385522704,0.4367123422957761,1->0,True,False,new_error
7234,@BookTubeAThon A world in which people aren't dying from natural and supernatural disaster and war most likely.,natural%20disaster,"Pennsylvania, USA",0,1,0,0.5904730937837241,0.46949197780325297,1->0,False,True,fixed_error
7286,The president spoke of Kennedy's diplomacy to avert nuclear disaster during the Cold War to bolster his own pitch for Congress' approval,nuclear%20disaster,,1,1,0,0.6891446685449462,0.45779718841141104,1->0,True,False,new_error
7301,Salem 2 nuclear reactor shut down over electrical circuit failure on pump: The Salem 2 nuclear reactor had bee... http://t.co/5hkGXzJLmX,nuclear%20reactor,"USA, North Dakota",1,1,0,0.645754014492627,0.4871744115926526,1->0,True,False,new_error
7340,Aug. 5: The Fort Calhoun Nuclear Station is at 100% capacity today according to the NRC: http://t.co/pztbQImpuW,nuclear%20reactor,"Fort Calhoun, NE",0,1,0,0.5376975872183585,0.45671637135315596,1->0,False,True,fixed_error
7458,Are people not concerned that after #SLAB's obliteration in Scotland #Labour UK is ripping itself apart over #Labourleadership contest?,obliteration,"Glasgow, Scotland",0,1,0,0.5438964641790063,0.45277614224916823,1->0,False,True,fixed_error
7515,"Watch our video of Wendell Berry speaking about the BP oil spill in the Gulf of Mexico.

ItÛªs the birthday... http://t.co/tN1aX1xMBB",oil%20spill,Clean World,1,1,0,0.7129703089820759,0.4978789652326427,1->0,True,False,new_error
7519,Hannah: 'Hiroshima sounds like it could be a place in China. Isn't that where the oil spill was?',oil%20spill,,1,1,0,0.6910827934232119,0.449693051762041,1->0,True,False,new_error
7526,Plains All American Pipeline company may have spilled 40 percent more crude oil than previously estimated.... http://t.co/WEZjqC4Cf2,oil%20spill,"San Luis Obispo, CA",1,1,0,0.5349564416988027,0.47008857791062325,1->0,True,False,new_error
7556,'Legionnaires' Disease: What's Being Done to Stop Deadly Outbreak' http://t.co/FftOKd0Vts #????_?????,outbreak,??????,1,1,0,0.6371499112936972,0.48533021060050585,1->0,True,False,new_error
7765,UNWANTED PERSON at 200 BLOCK OF SE 12TH AVE PORTLAND OR [Portland Police #PP15000266818] 17:10 #pdx911,police,"Portland, OR",0,1,0,0.5255177889897286,0.4617284171468854,1->0,False,True,fixed_error
7775,New technology designed to help prevent dangerous police chases: In an effort to reduce injuries Milwaukee policeÛ_ http://t.co/cedjdlPDAN,police,"Milwaukee, WI",0,1,0,0.5333128247150127,0.4650172657243623,1->0,False,True,fixed_error
7864,Are Users of this Sub to be Quarantined? http://t.co/9nLY2TovUD,quarantined,,0,1,0,0.5757048520399303,0.4661102887446343,1->0,False,True,fixed_error
7905,Radioactive Box Quarantined - IsraelÛªs Ashdod Port was evacuated when emergency teams discovered radiation emittin... http://t.co/swQ5lMyDka,radiation%20emergency,Warszawa,1,1,0,0.6428371986696925,0.47257521616837733,1->0,True,False,new_error
7926,Stuck in a rainstorm? Stay toward the middle of the road. Most streets are crowned so water tends to pool on the sides.,rainstorm,"La Puente, CA",0,1,0,0.6117835324072035,0.4484171783376095,1->0,False,True,fixed_error
8138,Angry Mistrustful Rescued Elephant Finds Peace and Friendship in Her New Home (PHOTOS) http://t.co/VaUnPS6WJa via @OneGreenPlanet,rescued,Canada,0,1,0,0.5319670061312487,0.46744551125126765,1->0,False,True,fixed_error
8656,"150-Foot Sinkhole Opens in Lowndes County Residential Area
WCTV-35 minutes ago",sinkhole,Newcastle,1,1,0,0.6527890550165572,0.4856114076813996,1->0,True,False,new_error
8681,@DavidCovucci We can't because a sinkhole swallowed every taco place in the neighborhood,sinkhole,Greenpoint,0,1,0,0.5557612560882214,0.4576646768432919,1->0,False,True,fixed_error
8688,A random hole just broke out in the street ?? http://t.co/dWU8QqYs0v,sinkhole,,0,1,0,0.5070019989638421,0.4796759375993197,1->0,False,True,fixed_error
8761,There's a weird siren going off here...I hope Hunterston isn't in the process of blowing itself to smithereens...,siren,Hame,1,1,0,0.5295530838586917,0.44598885312170916,1->0,True,False,new_error
8939,@PrablematicLA @Adweek I'm actually currently dressed for a snowstorm...despite being in the middle of a Texas summer. Thanks office A/C.,snowstorm,"Austin, TX",1,1,0,0.5595038589220361,0.45799858794978665,1->0,True,False,new_error
8952,kesabaran membuahkan hasil indah pada saat tepat! life isn't about waiting for the storm to pass it's about learning to dance in the rain.,storm,,1,1,0,0.6188812057537302,0.42689121168450334,1->0,True,False,new_error
8961,Crazy storm hit and I'm trapped inside a Hobby Lobby AMA http://t.co/8qc8Bcxoko,storm,"Atlanta, GA",1,1,0,0.614742263414575,0.4913615409419956,1->0,True,False,new_error
8974,Ready for this storm,storm,pittsboro,1,1,0,0.6194087109307527,0.4677162271638256,1->0,True,False,new_error
9030,Stretcher in 5 min // Speaker Deck http://t.co/0YO2l38OZr,stretcher,??,0,0,1,0.39862956273638117,0.5072277840045594,0->1,True,False,new_error
9041,ÛÏStretcher in 5 min // Speaker DeckÛ http://t.co/7qPG80uD7v,stretcher,3???2???????,0,0,1,0.45678283428626704,0.5186917413478306,0->1,True,False,new_error
9075,Investigators have said a Virgin Galactic spaceship crash was caused by structural failure after the co-pilot unlocked a braking system,structural%20failure,,1,1,0,0.7841261847871871,0.4995968235295617,1->0,True,False,new_error
9082,Slums are a manifestation state failure to provide housing to citizens. Illegality discourse confounds structural problems. #stopevictions,structural%20failure,,1,1,0,0.5048100465004907,0.43369085062239043,1->0,True,False,new_error
9192,I was taught at school in the 1970s that piracy slavery and suicide-bombing were purely historical. No one then expected them to re-occur,suicide%20bombing,,1,1,0,0.7927756454784718,0.4661701211250724,1->0,True,False,new_error
9197,"Suicide bombing for Da'esh is (rightly) despicable. Suicide bombing for Ocalan/ Marxism?

= They share 'our values'. https://t.co/Gs0km0vlgk",suicide%20bombing,England,1,1,0,0.6661900600480738,0.4780760406536213,1->0,True,False,new_error
9237,9) 'Without the bombing you would have to do hara-kiri you know commit suicide'. http://t.co/UO0aQk9KR8 Hiroshima 70 years ago.,suicide%20bombing,Tokyo & Osaka,1,1,0,0.5505261927538025,0.4027720341966203,1->0,True,False,new_error
9242,why wasn't this warship sunk?      CNN: First on CNN: Iranian warship points weapon at U.S. helicopter official says http://t.co/hfZk09McEN,sunk,mainly California,1,1,0,0.5384350214549415,0.46398551528531173,1->0,True,False,new_error
9259,Hasn't quite sunk in that I saw Johnny Marr and Primal Scream all in the space of a few hours on Sunday,sunk,Derby,0,1,0,0.5043381473889971,0.44586770873987847,1->0,False,True,fixed_error
9288,Everything has sunk in except the fact that I am actually moving to the state of Colorado tomorrow. Been dreaming of it since I was a kid.??,sunk,,0,1,0,0.5997621105155178,0.43186959458921587,1->0,False,True,fixed_error
9431,Û÷Faceless body belonged to my sisterÛª: #Hiroshima #Nagasaki #nuke survivors recall horrors 70 years on ÛÓ RT News http://t.co/918EQmTkrL,survivors,,1,1,0,0.6285449811926576,0.46004157224578596,1->0,True,False,new_error
9454,"Truth...
https://t.co/beJfTYgJIL
#News
#BBC
#CNN
#Islam
#Truth
#god
#ISIS
#terrorism
#Quran
#Lies http://t.co/jlCZiDZ7Vu",terrorism,,0,1,0,0.6661533272511969,0.4993835395228397,1->0,False,True,fixed_error
9470,In #islam saving a person is equal in reward to saving all humans! Islam is the opposite of terrorism!,terrorism,Jeddah_Saudi Arabia.,0,1,0,0.580432825808497,0.4564145588284642,1->0,False,True,fixed_error
9484,@KurtSchlichter  He's already done it by negotiating with the #1 state of terrorism in the World. What was his hurry in trying to get a deal,terrorism,,1,1,0,0.5057388238763957,0.4311421745478226,1->0,True,False,new_error
9492,Captured terrorist Naved not registered as our citizen: Pakistan http://t.co/0FS9kSV5xK,terrorist,,1,1,0,0.6181621996289557,0.494166960400847,1->0,True,False,new_error
9642,Strong Thunderstorm 4 Miles East of Pickens Moving NE At 20 MPH. Pea Size Hail and Wind Gusts Up to 40 MPH... #scwx http://t.co/TsaLetFtkt,thunderstorm,South Carolina,1,1,0,0.70530218941877,0.47454282181925445,1->0,True,False,new_error
9729,"@TOIIndiaNews ofcourse 

Just 8 minute b4 tragedy another train had crossed this place 

N a flash flood caued washing of tracks..",tragedy,dubai ,1,1,0,0.7332400151489107,0.47511636330663876,1->0,True,False,new_error
9755,Rt hirochii0: There is no country that making fun of Hiroshima 's tragedy but Korea. http://t.co/And1Btizao #Indonesia #Malaysia #Jamaica #Û_,tragedy,Jamaica,1,1,0,0.6070794307120791,0.4652563245982098,1->0,True,False,new_error
9765,Bomb head? Explosive decisions dat produced more dead children than dead bodies trapped tween buildings on that day in September there,trapped,10 Steps Ahead.  Cloud 9,1,1,0,0.6806840391985713,0.48440743488834365,1->0,True,False,new_error
9822,Hiroshima: They told me to paint my story: Eighty-nine year old man recalls the terror and the trauma when the... http://t.co/spE7U8t40K,trauma,,1,1,0,0.5782996070196517,0.4259305914452412,1->0,True,False,new_error
9841,Trauma can happen anywhere -- school home etc. -- at any time. Learn the ABC's of trauma and how to parent... Û_ http://t.co/fMj8MXJY8a,trauma,World,1,1,0,0.5819081310546437,0.4533431655278797,1->0,True,False,new_error
9842,What is the role of usg in paeds major trauma imaging decision tool? #FOAMed #FOAMcc,trauma,,0,1,0,0.5343726857567523,0.4527406282205919,1->0,False,True,fixed_error
9853,Today was trauma on top of trauma on top of  trauma in Richmond so I know work is going to be crazy the next two days,trauma,,0,1,0,0.5703542580070923,0.44268470359673195,1->0,False,True,fixed_error
9890,A traumatised dog that was found buried up to its head in dirt in France is now in safe hands. This is such a... http://t.co/AGQo1479xM,traumatised,"Tring, UK",0,1,0,0.561985529164622,0.4544844337408952,1->0,False,True,fixed_error
9905,I'm traumatised???? @megancoopy @laurathorne97 http://t.co/MeSqTVdu63,traumatised,,0,0,1,0.3727522329965287,0.558418666218627,0->1,True,False,new_error
10087,Map: Typhoon Soudelor's predicted path as it approaches Taiwan; expected to make landfall over southern China by... http://t.co/YvaFI3zuJx,typhoon,"Wilmington, Delaware",1,1,0,0.7261765248118017,0.48925925237637885,1->0,True,False,new_error
10153,"@nytimes 
Due to upheaval created by the west in Iraq Syria Libya etc.",upheaval,Karachi,1,1,0,0.6511756450196946,0.48469258381027597,1->0,True,False,new_error
10183,@Skarletan åÇ the storm. A violent swell of emotions then nothing.,violent%20storm,??? ???? ?f glory. ?,0,1,0,0.5956868481497508,0.45860171670256983,1->0,False,True,fixed_error
10199,A brief violent storm swept through the Chicago area Sunday afternoon leading to one death and an evacuation of Lollapalooza and more,violent%20storm,,1,1,0,0.678560519906567,0.4489178374950002,1->0,True,False,new_error
10207,"Violent video: Ukraine rioters brutally beat police storm local admin building
WE'RE ALL FIGHTING BACK  http://t.co/Byj5Dfa2rv",violent%20storm,3rd Eye Chakra,1,1,0,0.63239488806826,0.45839775774100167,1->0,True,False,new_error
10209,"nside a Dragon's belly. Or an ice cave under
a volcano in Kamchatka | Photography by
å©Daniel Korzhonov
http://t.co/8T36HWgoqd",volcano, ? ??????? ? ( ?? å¡ ? ? ? å¡),1,1,0,0.5084253846098492,0.4935524652695812,1->0,True,False,new_error
10250,Sitting still in the #CityofMemphis traffic is like sitting in a war zone! They don't move for the Police.. They don't care,war%20zone,"nashville, tn ",0,1,0,0.5819246036970299,0.4392779034054329,1->0,False,True,fixed_error
10367,WWII Memories Plus Lessons of Hiroshima We Still Need Nuclear Weapons http://t.co/xbMm7ITe9q #denver #billings #rapidcity #seattle #cheyenne,weapons,West,1,1,0,0.7343660332521807,0.49086179668113633,1->0,True,False,new_error
10374,I will adamantly opposed to nuclear weapons.,weapons,??? ?????????????,1,1,0,0.5163245881207206,0.4134302418794959,1->0,True,False,new_error
10421,Richard returns after whirlwind few days http://t.co/L8W30WFW3R #MLB,whirlwind,Internet,1,1,0,0.5378505096349157,0.4984597336095048,1->0,True,False,new_error
10451,Catastrophic wild fires threatening U.S. Mid west &amp; Republicans fighting new climate change rules I guess this is the ultimate in Darwinism,wild%20fires,"Toronto, Bob-Lo, Miami Beach",1,1,0,0.5588527645339522,0.44548627395178747,1->0,True,False,new_error
10473,@randerson62 Watching news of wild fires and hope all is ok.,wild%20fires,"London, UK",1,1,0,0.6706611883815483,0.45883739585850875,1->0,True,False,new_error
10525,#IDFire Cherokee Road and Road 22 (Three Sisters Wildfire): There are two roads closed to the general public: ... http://t.co/UORXfF0NfX,wildfire,,1,1,0,0.5378751958746448,0.45681406489751847,1->0,True,False,new_error
10544,*looks outside at the windstorm* niiiice,windstorm,"Victoria, BC",1,1,0,0.5331485866194404,0.45643420014503533,1->0,True,False,new_error
10582,@rangerkaitimay had major windstorm thunder and some rain down here near Jackson...calm now.,windstorm,Home is where we park it!,1,1,0,0.6477475995468138,0.43275905257680386,1->0,True,False,new_error
10598,"Prince Phillip said of the numbers of those murdered by the British at Amritsar...

ÛÏThatÛªs a bit exaggerated it must include the woundedÛ.",wounded,FILM OUT LATE 2015,1,1,0,0.6520072425013205,0.46294999707923096,1->0,True,False,new_error
10730,@TitorTau The Loretta Lynch one was fuckin' HI-LARIOUS to watch in realtime. It was like a train wreck of fact-checking and ombudsmanship.,wreck,,0,1,0,0.6228749596920216,0.43835008495784994,1->0,False,True,fixed_error
10746,KUALA LUMPUR (Reuters) - A piece of a wing that washed up on an Indian Ocean island beach last week was part of the wreckage of Malaysian A,wreckage,,1,1,0,0.6440246103902781,0.4674000681756446,1->0,True,False,new_error
10770,#science Now that a piece of wreckage from flight MH370 has been confirmed on RÌ©union Island is it possible t...  http://t.co/Z2vDGIyOwf,wreckage,iTunes,1,1,0,0.7727832514190315,0.49753238103023817,1->0,True,False,new_error
